tmdbId,director,actor1,actor2,actor3,description,poster_url,title,genres,movieId,text_soup
9567,Antoine Fuqua,Bruce Willis,Monica Bellucci,Cole Hauser,"Navy SEAL Lieutenant A.K. Waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. When the democratic government of Nigeria collapses and the country is taken over by a ruthless military dictator, Waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a Doctors Without Borders physician.",https://image.tmdb.org/t/p/w500/fszAQ7bEuO3cLTXZUSXCas28MgE.jpg,Tears of the Sun,Action|Drama|Thriller,6213,"Navy SEAL Lieutenant A.K. Waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. When the democratic government of Nigeria collapses and the country is taken over by a ruthless military dictator, Waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a Doctors Without Borders physician. Antoine Fuqua Bruce Willis Action|Drama|Thriller"
647,Tetsuya Nomura,Takahiro Sakurai,Ayumi Ito,Showtaro Morikubo,"Two years have passed since the final battle with Sephiroth. Though Midgar, city of mako, city of prosperity, has been reduced to ruins, its people slowly but steadily walk the road to reconstruction. However, a mysterious illness called Geostigma torments them. With no cure in sight, it brings death to the afflicted, one after another, robbing the people of their fledgling hope.",https://image.tmdb.org/t/p/w500/pTIXM2yu8McSlcQVs1VjVSNC45x.jpg,Final Fantasy VII: Advent Children,Action|Adventure|Animation|Fantasy|Sci-Fi,37830,"Two years have passed since the final battle with Sephiroth. Though Midgar, city of mako, city of prosperity, has been reduced to ruins, its people slowly but steadily walk the road to reconstruction. However, a mysterious illness called Geostigma torments them. With no cure in sight, it brings death to the afflicted, one after another, robbing the people of their fledgling hope. Tetsuya Nomura Takahiro Sakurai Action|Adventure|Animation|Fantasy|Sci-Fi"
9384,Todd Phillips,Ben Stiller,Owen Wilson,Snoop Dogg,"Join uptight David Starsky and laid-back Ken ""Hutch"" Hutchinson as they're paired for the first time as undercover cops. The new partners must overcome their differences to solve an important case with help from street informant Huggy Bear and persuasive criminal Reese Feldman.",https://image.tmdb.org/t/p/w500/fmBYVkBjhVspPv3GGus84qhBo1a.jpg,Starsky & Hutch,Action|Comedy|Crime|Thriller,7325,"Join uptight David Starsky and laid-back Ken ""Hutch"" Hutchinson as they're paired for the first time as undercover cops. The new partners must overcome their differences to solve an important case with help from street informant Huggy Bear and persuasive criminal Reese Feldman. Todd Phillips Ben Stiller Action|Comedy|Crime|Thriller"
16219,Rowdy Herrington,James Marshall,T.E. Russell,Cuba Gooding Jr.,"Tommy Riley has moved with his dad to Chicago from a 'nice place'. He keeps to himself, goes to school. However, after a street fight he is noticed and quickly falls into the world of illegal underground boxing - where punches can kill.",https://image.tmdb.org/t/p/w500/w0YjBWVfu689txEXZG3xa4Aev3i.jpg,Gladiator,Action|Drama,8132,"Tommy Riley has moved with his dad to Chicago from a 'nice place'. He keeps to himself, goes to school. However, after a street fight he is noticed and quickly falls into the world of illegal underground boxing - where punches can kill. Rowdy Herrington James Marshall Action|Drama"
4566,Tony Gilroy,George Clooney,Tom Wilkinson,Tilda Swinton,"A law firm brings in its ""fixer"" to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multi-billion dollar class action suit.",https://image.tmdb.org/t/p/w500/hhkW4yVIGo8Bee3UITKvqOvhNMG.jpg,Michael Clayton,Drama|Thriller,55276,"A law firm brings in its ""fixer"" to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multi-billion dollar class action suit. Tony Gilroy George Clooney Drama|Thriller"
1586,David Koepp,Johnny Depp,John Turturro,Maria Bello,"Mort Rainey, a writer just emerging from a painful divorce with his ex-wife, is stalked at his remote lake house by a psychotic stranger and would-be scribe who claims Rainey swiped his best story idea. But as Rainey endeavors to prove his innocence, he begins to question his own sanity.",https://image.tmdb.org/t/p/w500/hvzw4wufKZkDCTPVeG71Z7pGfZh.jpg,Secret Window,Mystery|Thriller,7347,"Mort Rainey, a writer just emerging from a painful divorce with his ex-wife, is stalked at his remote lake house by a psychotic stranger and would-be scribe who claims Rainey swiped his best story idea. But as Rainey endeavors to prove his innocence, he begins to question his own sanity. David Koepp Johnny Depp Mystery|Thriller"
455,Gurinder Chadha,Parminder Nagra,Keira Knightley,Jonathan Rhys Meyers,"Jess Bhamra, the daughter of a strict Indian couple in London, is not permitted to play organized soccer, even though she is 18. When Jess is playing for fun one day, her impressive skills are seen by Jules Paxton, who then convinces Jess to play for her semi-pro team. Jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, Joe.",https://image.tmdb.org/t/p/w500/2dzSBmFWWqt8NbnubJKIWU21Y86.jpg,Bend It Like Beckham,Comedy|Drama|Romance,6218,"Jess Bhamra, the daughter of a strict Indian couple in London, is not permitted to play organized soccer, even though she is 18. When Jess is playing for fun one day, her impressive skills are seen by Jules Paxton, who then convinces Jess to play for her semi-pro team. Jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, Joe. Gurinder Chadha Parminder Nagra Comedy|Drama|Romance"
9316,Prachya Pinkaew,Tony Jaa,Petchtai Wongkamlao,Patrarin Punyanutatam,"When the head of a statue sacred to a village is stolen, a young martial artist goes to the big city and finds himself taking on the underworld to retrieve it.",https://image.tmdb.org/t/p/w500/oagqAwp48dMPoCT94yDJUDOCVPi.jpg,Ong-Bak: The Thai Warrior (Ong Bak),Action|Thriller,27801,"When the head of a statue sacred to a village is stolen, a young martial artist goes to the big city and finds himself taking on the underworld to retrieve it. Prachya Pinkaew Tony Jaa Action|Thriller"
6615,Craig Gillespie,Ryan Gosling,Emily Mortimer,Paul Schneider,"Extremely shy Lars finds it impossible to make friends or socialize. His brother and sister-in-law worry about him, so when he announces that he has a girlfriend he met on the Internet, they are overjoyed. But Lars' new lady is a life-size plastic woman. On the advice of a doctor, his family and the rest of the community go along with his delusion.",https://image.tmdb.org/t/p/w500/nkAt4a7KIPc7Fi1BhxNHhYYbe2b.jpg,Lars and the Real Girl,Comedy|Drama,55280,"Extremely shy Lars finds it impossible to make friends or socialize. His brother and sister-in-law worry about him, so when he announces that he has a girlfriend he met on the Internet, they are overjoyed. But Lars' new lady is a life-size plastic woman. On the advice of a doctor, his family and the rest of the community go along with his delusion. Craig Gillespie Ryan Gosling Comedy|Drama"
1913,Alejandro Amenábar,Javier Bardem,Belén Rueda,Lola Dueñas,"Ramón Sampedro is a ship mechanic and part-time poet left a quadriplegic following a diving accident. Ramón fought for 30 years for the legal right to end his own life. He develops close relationships with his long-term lawyer Julia and his friend Rosa, who tries to convince him that his life is worth living. Despite his situation, Ramón manages to inspire those around him to live life to the fullest.",https://image.tmdb.org/t/p/w500/mQW1JJKCUg02cmWBzr9JFu9vM1V.jpg,"Sea Inside, The (Mar adentro)",Drama,27803,"Ramón Sampedro is a ship mechanic and part-time poet left a quadriplegic following a diving accident. Ramón fought for 30 years for the legal right to end his own life. He develops close relationships with his long-term lawyer Julia and his friend Rosa, who tries to convince him that his life is worth living. Despite his situation, Ramón manages to inspire those around him to live life to the fullest. Alejandro Amenábar Javier Bardem Drama"
4513,David Slade,Josh Hartnett,Melissa George,Danny Huston,"This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.",https://image.tmdb.org/t/p/w500/7LwSrvFA0gz1KAlcrGcinoQPene.jpg,30 Days of Night,Horror|Thriller,55282,"This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction. David Slade Josh Hartnett Horror|Thriller"
2539,James L. Brooks,Adam Sandler,Téa Leoni,Paz Vega,"Mexican immigrant and single mother Flor Moreno finds housekeeping work with Deborah and John Clasky, a well-off couple with two children of their own. When Flor admits she can't handle the schedule because of her daughter, Cristina, Deborah decides they should move into the Clasky home. Cultures clash and tensions run high as Flor and the Claskys struggle to share space while raising their children on their own, and very different, terms.",https://image.tmdb.org/t/p/w500/bKXOxfSKsns5SepD3jeNuBD1m1X.jpg,Spanglish,Comedy|Drama|Romance,27808,"Mexican immigrant and single mother Flor Moreno finds housekeeping work with Deborah and John Clasky, a well-off couple with two children of their own. When Flor admits she can't handle the schedule because of her daughter, Cristina, Deborah decides they should move into the Clasky home. Cultures clash and tensions run high as Flor and the Claskys struggle to share space while raising their children on their own, and very different, terms. James L. Brooks Adam Sandler Comedy|Drama|Romance"
5528,Christophe Barratier,Gérard Jugnot,François Berléand,Kad Merad,"In 1940s France, a new teacher at a school for disruptive boys gives hope and inspiration.",https://image.tmdb.org/t/p/w500/hUl7gSvkGygyk9wt3zy5NqpC5bb.jpg,"Chorus, The (Choristes, Les)",Drama,27815,"In 1940s France, a new teacher at a school for disruptive boys gives hope and inspiration. Christophe Barratier Gérard Jugnot Drama"
4512,Andrew Dominik,Casey Affleck,Brad Pitt,Sam Rockwell,"Outlaw Jesse James is rumored to be the 'fastest gun in the West'. An eager recruit into James' notorious gang, Robert Ford eventually grows jealous of the famed outlaw and, when Robert and his brother sense an opportunity to kill James, their murderous action elevates their target to near mythical status.",https://image.tmdb.org/t/p/w500/2d1S6fJS80fvseg6mJE8eq5o7Kx.jpg,"Assassination of Jesse James by the Coward Robert Ford, The",Crime|Drama|Western,55363,"Outlaw Jesse James is rumored to be the 'fastest gun in the West'. An eager recruit into James' notorious gang, Robert Ford eventually grows jealous of the famed outlaw and, when Robert and his brother sense an opportunity to kill James, their murderous action elevates their target to near mythical status. Andrew Dominik Casey Affleck Crime|Drama|Western"
11081,D.J. Caruso,Angelina Jolie,Ethan Hawke,Kiefer Sutherland,"Recruited to assist Montreal police in their desperate search for a serial killer who assumes the identities of his victims, FBI profiler Illeana Scott knows it's only a matter of time before the killer strikes again. Her most promising lead is a museum employee who might be the killer's only eyewitness.",https://image.tmdb.org/t/p/w500/1JEt0qtEaYrJZuPeTArR691V256.jpg,Taking Lives,Crime|Drama|Thriller,7362,"Recruited to assist Montreal police in their desperate search for a serial killer who assumes the identities of his victims, FBI profiler Illeana Scott knows it's only a matter of time before the killer strikes again. Her most promising lead is a museum employee who might be the killer's only eyewitness. D.J. Caruso Angelina Jolie Crime|Drama|Thriller"
